id,modulo,resposta_correta
2649,Código Penal - crimes contra a administração pública,C
2650,Código Penal - crimes contra a administração pública,D
2651,Código Penal - crimes contra a administração pública,B
2652,Código Penal - crimes contra a administração pública,B
2653,Código Penal - crimes contra a administração pública,C
2654,Código Penal - crimes contra a administração pública,A
2655,Código Penal - crimes contra a administração pública,A
2656,Código Penal - crimes contra a administração pública,D
2657,Código Penal - crimes contra a administração pública,D
2658,Código Penal - crimes contra a administração pública,A
2659,Código Penal - crimes contra a administração pública,C
2660,Código Penal - crimes contra a administração pública,C
2661,Código Penal - crimes contra a administração pública,A
2662,Código Penal - crimes contra a administração pública,A
2663,Código Penal - crimes contra a administração pública,C
2664,Código Penal - crimes contra a administração pública,B
2665,Código Penal - crimes contra a administração pública,D
2666,Código Penal - crimes contra a administração pública,C
2667,Código Penal - crimes contra a administração pública,B
2668,Código Penal - crimes contra a administração pública,D
2669,Código Penal - crimes contra a administração pública,C
2670,Código Penal - crimes contra a administração pública,B
2671,Código Penal - crimes contra a administração pública,B
2672,Código Penal - crimes contra a administração pública,D
2673,Código Penal - crimes contra a administração pública,B
2674,Código Penal - crimes contra a administração pública,A
2675,Código Penal - crimes contra a administração pública,B
2676,Código Penal - crimes contra a administração pública,A
2677,Código Penal - crimes contra a administração pública,A
2678,Código Penal - crimes contra a administração pública,A
2679,Código Penal - crimes contra a administração pública,B
2680,Código Penal - crimes contra a administração pública,D
2681,Código Penal - crimes contra a administração pública,A
2682,Código Penal - crimes contra a administração pública,A
2683,Código Penal - crimes contra a administração pública,D
2684,Código Penal - crimes contra a administração pública,A
2685,Código Penal - crimes contra a administração pública,B
2686,Código Penal - crimes contra a administração pública,C
2687,Código Penal - crimes contra a administração pública,C
2688,Código Penal - crimes contra a administração pública,D
2689,Código Penal - crimes contra a administração pública,C
2690,Código Penal - crimes contra a administração pública,C
2691,Código Penal - crimes contra a administração pública,C
2692,Código Penal - crimes contra a administração pública,D
2693,Código Penal - crimes contra a administração pública,B
2694,Código Penal - crimes contra a administração pública,D
2695,Código Penal - crimes contra a administração pública,C
2696,Código Penal - crimes contra a administração pública,A
2697,Código Penal - crimes contra a administração pública,D
2698,Código Penal - crimes contra a administração pública,A
2699,Código Penal - crimes contra a administração pública,B
2700,Código Penal - crimes contra a administração pública,A
2701,Noções de Direito Constitucional,B
2702,Noções de Direito Constitucional,C
2703,Noções de Direito Constitucional,D
2704,Noções de Direito Constitucional,A
2705,Noções de Direito Constitucional,B
2706,Noções de Direito Constitucional,D
2707,Noções de Direito Constitucional,D
2708,Noções de Direito Constitucional,A
2709,Noções de Direito Constitucional,D
2710,Noções de Direito Constitucional,C
2711,Noções de Direito Constitucional,A
2712,Noções de Direito Constitucional,B
2713,Noções de Direito Constitucional,A
2714,Noções de Direito Constitucional,D
2715,Noções de Direito Constitucional,D
2716,Noções de Direito Constitucional,B
2717,Noções de Direito Constitucional,B
2718,Noções de Direito Constitucional,C
2719,Noções de Direito Constitucional,C
2720,Noções de Direito Constitucional,A
2721,Noções de Direito Constitucional,B
2722,Noções de Direito Constitucional,D
2723,Noções de Direito Constitucional,B
2724,Noções de Direito Constitucional,C
2725,Noções de Direito Constitucional,D
2726,Noções de Direito Constitucional,C
2727,Noções de Direito Constitucional,A
2728,Noções de Direito Constitucional,C
2729,Noções de Direito Constitucional,D
2730,Noções de Direito Constitucional,D
2731,Noções de Direito Constitucional,B
2732,Noções de Direito Constitucional,A
2733,Noções de Direito Constitucional,B
2734,Noções de Direito Constitucional,A
2735,Noções de Direito Constitucional,D
2736,Noções de Direito Constitucional,A
2737,Noções de Direito Constitucional,A
2738,Noções de Direito Constitucional,A
2739,Noções de Direito Constitucional,C
2740,Noções de Direito Constitucional,B
2741,Noções de Direito Constitucional,A
2742,Noções de Direito Constitucional,B
2743,Noções de Direito Constitucional,C
2744,Noções de Direito Constitucional,B
2745,Noções de Direito Constitucional,C
2746,Noções de Direito Constitucional,D
2747,Noções de Direito Constitucional,C
2748,Noções de Direito Constitucional,C
2749,Noções de Direito Constitucional,B
2750,Noções de Direito Constitucional,D
2751,Noções de Direito Constitucional,D
2752,Noções de Direito Constitucional,D
2753,Noções de Direito Constitucional,C
2754,Noções de Direito Constitucional,D
2755,Noções de Direito Constitucional,D
2756,Noções de Direito Constitucional,A
2757,Noções de Direito Constitucional,A
2758,Noções de Direito Constitucional,B
2759,Noções de Direito Constitucional,C
2760,Noções de Direito Constitucional,C
2761,Noções de Direito Constitucional,A
2762,Noções de Direito Constitucional,B
2763,Noções de Direito Constitucional,A
2764,Noções de Direito Constitucional,A
2765,Noções de Direito Constitucional,C
2766,Noções de Direito Constitucional,C
2767,Noções de Direito Constitucional,B
2768,Noções de Direito Constitucional,A
2769,Noções de Direito Constitucional,A
2770,Noções de Direito Constitucional,D
2771,Noções de Direito Constitucional,C
2772,Noções de Direito Constitucional,B
2773,Noções de Direito Constitucional,B
2774,Noções de Direito Constitucional,C
2775,Noções de Direito Constitucional,A
2776,Noções de Direito Constitucional,D
2777,Noções de Direito Constitucional,D
2778,Noções de Direito Constitucional,A
2779,Noções de Direito Constitucional,B
2780,Noções de Direito Constitucional,A
2781,Noções de Direito Constitucional,D
2782,Noções de Direito Constitucional,A
2783,Noções de Direito Constitucional,B
2784,Noções de Direito Constitucional,D
2785,Noções de Direito Constitucional,B
2786,Noções de Direito Constitucional,C
2787,Noções de Direito Constitucional,A
2788,Noções de Direito Constitucional,B
2789,Noções de Direito Constitucional,B
2790,Noções de Direito Constitucional,B
2791,Noções de Direito Constitucional,B
2792,Noções de Direito Constitucional,C
2793,Noções de Direito Constitucional,A
2794,Noções de Direito Constitucional,D
2795,Noções de Direito Constitucional,A
2796,Noções de Direito Constitucional,C
2797,Noções de Direito Constitucional,B
2798,Noções de Direito Constitucional,A
2799,Noções de Direito Constitucional,D
2800,Noções de Direito Constitucional,A
2801,Noções de Direito Constitucional,C
2802,Noções de Direito Constitucional,D
2803,Noções de Direito Constitucional,C
2804,Noções de Direito Constitucional,D
2805,Noções de Direito Constitucional,C
2806,Noções de Direito Constitucional,B
2807,Noções de Direito Constitucional,A
2808,Noções de Direito Constitucional,B
2809,Noções de Direito Constitucional,A
2810,Noções de Direito Constitucional,C
2811,Noções de Direito Constitucional,A
2812,Noções de Direito Constitucional,B
2813,Noções de Direito Constitucional,D
2814,Noções de Direito Constitucional,C
2815,Noções de Direito Constitucional,D
2816,Noções de Direito Constitucional,D
2817,Noções de Direito Constitucional,A
2818,Noções de Direito Constitucional,A
2819,Noções de Direito Constitucional,C
2820,Noções de Direito Constitucional,C
2821,Noções de Direito Constitucional,A
2822,Noções de Direito Constitucional,C
2823,Noções de Direito Constitucional,A
2824,Noções de Direito Constitucional,D
2825,Noções de Direito Constitucional,C
2826,Noções de Direito Constitucional,B
2827,Noções de Direito Constitucional,A
2828,Noções de Direito Constitucional,A
2829,Noções de Direito Constitucional,B
2830,Noções de Direito Constitucional,D
2831,Noções de Direito Constitucional,C
2832,Noções de Direito Constitucional,A
2833,Noções de Direito Constitucional,B
2834,Noções de Direito Constitucional,B
2835,Noções de Direito Constitucional,C
2836,Noções de Direito Constitucional,C
2837,Noções de Direito Constitucional,B
2838,Noções de Direito Constitucional,D
2839,Noções de Direito Constitucional,A
2840,Noções de Direito Constitucional,C
2841,Noções de Direito Constitucional,B
2842,Noções de Direito Constitucional,D
2843,Noções de Direito Constitucional,C
2844,Noções de Direito Constitucional,A
2845,Noções de Direito Constitucional,A
2846,Noções de Direito Constitucional,B
2847,Noções de Direito Constitucional,C
2848,Noções de Direito Constitucional,D
2849,Noções de Direito Constitucional,A
2850,Noções de Direito Constitucional,C
2851,Noções de Direito Constitucional,D
2852,Noções de Direito Constitucional,B
2853,Noções de Direito Constitucional,B
2854,Noções de Direito Constitucional,C
2855,Noções de Direito Constitucional,B
2856,Noções de Direito Constitucional,D
2857,Noções de Direito Constitucional,C
2858,Noções de Direito Constitucional,B
2859,Noções de Direito Constitucional,A
2860,Noções de Direito Constitucional,C
2861,Noções de Direito Constitucional,D
2862,Noções de Direito Constitucional,B
2863,Noções de Direito Constitucional,A
2864,Noções de Direito Constitucional,D
2865,Noções de Direito Constitucional,B
2866,Noções de Direito Constitucional,C
2867,Noções de Direito Constitucional,C
2868,Noções de Direito Constitucional,C
2869,Noções de Direito Constitucional,C
2870,Noções de Direito Constitucional,A
2871,Noções de Direito Constitucional,D
2872,Noções de Direito Constitucional,B
2873,Noções de Direito Constitucional,A
2874,Noções de Direito Constitucional,B
2875,Noções de Direito Constitucional,B
2876,Noções de Direito Constitucional,C
2877,Noções de Direito Constitucional,C
2878,Noções de Direito Constitucional,C
2879,Noções de Direito Constitucional,D
2880,Noções de Direito Constitucional,A
2881,Noções de Direito Constitucional,C
2882,Noções de Direito Constitucional,B
2883,Noções de Direito Constitucional,B
2884,Noções de Direito Constitucional,D
2885,Noções de Direito Constitucional,C
2886,Noções de Direito Constitucional,C
2887,Noções de Direito Constitucional,B
2888,Noções de Direito Constitucional,A
2889,Noções de Direito Constitucional,B
2890,Noções de Direito Constitucional,C
2891,Noções de Direito Constitucional,B
2892,Noções de Direito Constitucional,D
2893,Noções de Direito Constitucional,B
2894,Noções de Direito Constitucional,D
2895,Noções de Direito Constitucional,B
2896,Noções de Direito Constitucional,B
2897,Noções de Direito Constitucional,D
2898,Noções de Direito Constitucional,B
2899,Noções de Direito Constitucional,B
2900,Noções de Direito Constitucional,A
2901,Noções de Direito Constitucional,D
2902,Noções de Direito Constitucional,D
2903,Noções de Direito Constitucional,A
2904,Noções de Direito Constitucional,A
2905,Noções de Direito Constitucional,D
2906,Noções de Direito Constitucional,B
2907,Noções de Direito Constitucional,A
2908,Noções de Direito Constitucional,A
2909,Noções de Direito Constitucional,A
2910,Noções de Direito Constitucional,C
2911,Noções de Direito Constitucional,A
2912,Noções de Direito Constitucional,A
2913,Noções de Direito Constitucional,D
2914,Noções de Direito Constitucional,B
2915,Noções de Direito Constitucional,A
2916,Noções de Direito Constitucional,C
2917,Noções de Direito Constitucional,B
2918,Noções de Direito Constitucional,B
2919,Noções de Direito Constitucional,C
2920,Noções de Direito Constitucional,C
2921,Noções de Direito Constitucional,C
2922,Noções de Direito Constitucional,D
2923,Noções de Direito Constitucional,A
2924,Noções de Direito Constitucional,D
2925,Noções de Direito Constitucional,D
2926,Noções de Direito Constitucional,D
2927,Noções de Direito Constitucional,C
2928,Noções de Direito Constitucional,C
2929,Noções de Direito Constitucional,B
2930,Noções de Direito Constitucional,A
2931,Noções de Direito Constitucional,C
2932,Noções de Direito Constitucional,A
2933,Noções de Direito Constitucional,B
2934,Noções de Direito Constitucional,A
2935,Noções de Direito Constitucional,D
2936,Noções de Direito Constitucional,A
2937,Noções de Direito Constitucional,D
2938,Noções de Direito Constitucional,C
2939,Noções de Direito Constitucional,C
2940,Noções de Direito Constitucional,A
2941,Noções de Direito Constitucional,A
2942,Noções de Direito Constitucional,D
2943,Noções de Direito Constitucional,C
2944,Noções de Direito Constitucional,B
2945,Noções de Direito Constitucional,A
2946,Noções de Direito Constitucional,B
2947,Noções de Direito Constitucional,D
2948,Noções de Direito Constitucional,A
2949,Noções de Direito Constitucional,C
2950,Noções de Direito Constitucional,A
2951,Noções de Direito Constitucional,C
2952,Noções de Direito Constitucional,C
2953,Noções de Direito Constitucional,D
2954,Noções de Direito Constitucional,C
2955,Noções de Direito Constitucional,D
2956,Noções de Direito Constitucional,C
2957,Noções de Direito Constitucional,D
2958,Noções de Direito Constitucional,D
2959,Noções de Direito Constitucional,D
2960,Noções de Direito Constitucional,C
2961,Noções de Direito Constitucional,C
2962,Noções de Direito Constitucional,B
2963,Noções de Direito Constitucional,A
2964,Noções de Direito Constitucional,D
2965,Noções de Direito Constitucional,B
2966,Noções de Direito Constitucional,C
2967,Noções de Direito Constitucional,B
2968,Noções de Direito Constitucional,B
2969,Noções de Direito Constitucional,A
2970,Noções de Direito Constitucional,C
2971,Noções de Direito Constitucional,B
2972,Noções de Direito Constitucional,B
2973,Noções de Direito Constitucional,A
2974,Noções de Direito Constitucional,D
2975,Noções de Direito Constitucional,A
2976,Noções de Direito Constitucional,A
2977,Noções de Direito Constitucional,B
2978,Noções de Direito Constitucional,A
2979,Noções de Direito Constitucional,A
2980,Noções de Direito Constitucional,B
2981,Noções de Direito Constitucional,C
2982,Noções de Direito Constitucional,D
2983,Noções de Direito Constitucional,B
2984,Noções de Direito Constitucional,C
2985,Noções de Direito Constitucional,D
2986,Noções de Direito Constitucional,B
2987,Noções de Direito Constitucional,A
2988,Noções de Direito Constitucional,C
2989,Noções de Direito Constitucional,A
2990,Noções de Direito Constitucional,C
2991,Noções de Direito Constitucional,D
2992,Noções de Direito Constitucional,D
2993,Noções de Direito Constitucional,D
2994,Noções de Direito Constitucional,D
2995,Noções de Direito Constitucional,C
2996,Noções de Direito Constitucional,B
2997,Noções de Direito Constitucional,A
2998,Noções de Direito Constitucional,D
2999,Noções de Direito Constitucional,C
3000,Noções de Direito Constitucional,A
3001,Informática,C
3002,Informática,D
3003,Informática,B
3004,Informática,A
3005,Informática,D
3006,Informática,D
3007,Informática,C
3008,Informática,D
3009,Informática,A
3010,Informática,B
3011,Informática,C
3012,Informática,A
3013,Informática,B
3014,Informática,A
3015,Informática,C
3016,Informática,B
3017,Informática,B
3018,Informática,D
3019,Informática,B
3020,Informática,C
3021,Informática,C
3022,Informática,A
3023,Informática,D
3024,Informática,A
3025,Informática,D
3026,Informática,B
3027,Informática,B
3028,Informática,A
3029,Informática,C
3030,Informática,A
3031,Informática,B
3032,Informática,D
3033,Informática,C
3034,Informática,D
3035,Informática,D
3036,Informática,D
3037,Informática,D
3038,Informática,A
3039,Informática,A
3040,Informática,C
3041,Informática,A
3042,Informática,C
3043,Informática,C
3044,Informática,D
3045,Informática,A
3046,Informática,D
3047,Informática,B
3048,Informática,B
3049,Informática,A
3050,Informática,D
3051,Informática,C
3052,Informática,B
3053,Informática,A
3054,Informática,D
3055,Informática,A
3056,Informática,A
3057,Informática,D
3058,Informática,D
3059,Informática,A
3060,Informática,D
3061,Informática,A
3062,Informática,C
3063,Informática,A
3064,Informática,B
3065,Informática,C
3066,Informática,A
3067,Informática,C
3068,Informática,A
3069,Informática,B
3070,Informática,D
3071,Informática,B
3072,Informática,D
3073,Informática,B
3074,Informática,C
3075,Informática,C
3076,Informática,A
3077,Informática,B
3078,Informática,D
3079,Informática,A
3080,Informática,C
3081,Informática,B
3082,Informática,A
3083,Informática,C
3084,Informática,C
3085,Informática,D
3086,Informática,A
3087,Informática,B
3088,Informática,A
3089,Informática,D
3090,Informática,B
3091,Informática,C
3092,Informática,D
3093,Informática,D
3094,Informática,D
3095,Informática,D
3096,Informática,C
3097,Informática,A
3098,Informática,D
3099,Informática,D
3100,Informática,C
3101,Informática,C
3102,Informática,B
3103,Informática,B
3104,Informática,B
3105,Informática,C
3106,Informática,A
3107,Informática,A
3108,Informática,B
3109,Informática,A
3110,Informática,D
3111,Informática,D
3112,Informática,B
3113,Informática,C
3114,Informática,A
3115,Informática,C
3116,Informática,B
3117,Informática,A
3118,Informática,C
3119,Informática,B
3120,Informática,A
3121,Informática,C
3122,Informática,B
3123,Informática,B
3124,Informática,C
3125,Informática,B
3126,Informática,A
3127,Informática,C
3128,Informática,D
3129,Informática,D
3130,Informática,C
3131,Informática,B
3132,Informática,A
3133,Informática,A
3134,Informática,A
3135,Informática,B
3136,Informática,C
3137,Informática,B
3138,Informática,A
3139,Informática,D
3140,Informática,C
3141,Informática,A
3142,Informática,D
3143,Informática,A
3144,Informática,B
3145,Informática,C
3146,Informática,D
3147,Informática,A
3148,Informática,A
3149,Informática,C
3150,Informática,B
3151,Informática,D
3152,Informática,C
3153,Informática,B
3154,Informática,B
3155,Informática,A
3156,Informática,C
3157,Informática,D
3158,Informática,C
3159,Informática,A
3160,Informática,D
3161,Informática,A
3162,Informática,B
3163,Informática,D
3164,Informática,C
3165,Informática,D
3166,Informática,B
3167,Informática,C
3168,Informática,D
3169,Informática,C
3170,Informática,B
3171,Informática,B
3172,Informática,A
3173,Informática,B
3174,Informática,A
3175,Informática,A
3176,Informática,C
3177,Informática,D
3178,Informática,D
3179,Informática,A
3180,Informática,D
3181,Informática,C
3182,Informática,A
3183,Informática,D
3184,Informática,B
3185,Informática,D
3186,Informática,A
3187,Informática,A
3188,Informática,C
3189,Informática,D
3190,Informática,D
3191,Informática,C
3192,Informática,B
3193,Informática,C
3194,Informática,C
3195,Informática,A
3196,Informática,A
3197,Informática,C
3198,Informática,D
3199,Informática,A
3200,Informática,C
3201,Informática,B
3202,Informática,A
3203,Informática,B
3204,Informática,A
3205,Informática,D
3206,Informática,C
3207,Informática,B
3208,Informática,A
3209,Informática,B
3210,Informática,B
3211,Informática,D
3212,Informática,C
3213,Informática,D
3214,Informática,C
3215,Informática,A
3216,Informática,B
3217,Informática,A
3218,Informática,C
3219,Informática,B
3220,Informática,C
3221,Informática,B
3222,Informática,C
3223,Informática,A
3224,Informática,C
3225,Informática,A
3226,Informática,B
3227,Informática,C
3228,Informática,B
3229,Informática,A
3230,Informática,A
3231,Informática,B
3232,Informática,D
3233,Informática,D
3234,Informática,D
3235,Informática,A
3236,Informática,D
3237,Informática,C
3238,Informática,C
3239,Informática,D
3240,Informática,C
3241,Informática,B
3242,Informática,D
3243,Informática,D
3244,Informática,D
3245,Informática,D
3246,Informática,A
3247,Informática,C
3248,Informática,A
3249,Informática,D
3250,Informática,C
3251,Informática,A
3252,Informática,C
3253,Informática,C
3254,Informática,B
3255,Informática,C
3256,Informática,B
3257,Informática,D
3258,Informática,D
3259,Informática,C
3260,Informática,D
3261,Informática,B
3262,Informática,B
3263,Informática,C
3264,Informática,D
3265,Informática,D
3266,Informática,D
3267,Informática,B
3268,Informática,D
3269,Informática,D
3270,Informática,D
3271,Informática,C
3272,Informática,A
3273,Informática,D
3274,Informática,D
3275,Informática,C
3276,Informática,C
3277,Informática,C
3278,Informática,A
3279,Informática,C
3280,Informática,A
3281,Informática,C
3282,Informática,A
3283,Informática,A
3284,Informática,A
3285,Informática,C
3286,Informática,A
3287,Informática,D
3288,Informática,C
3289,Informática,D
3290,Informática,A
3291,Informática,D
3292,Informática,C
3293,Informática,A
3294,Informática,C
3295,Informática,C
3296,Informática,B
3297,Informática,B
3298,Informática,C
3299,Informática,D
3300,Informática,A
